Census Tract,Grade Level,year,target,a_year_before,Wht%,Blc%,Ind%,Asn%,Mix%,His%,0-4,9-May,14-Oct
150,1,20092010,11,12,0.7,0,0,0.179310345,0.020689655,0.1,-10,-8,-1
150,2,20092010,12,9,0.7,0,0,0.179310345,0.020689655,0.1,-10,-8,-1
150,3,20092010,12,14,0.7,0,0,0.179310345,0.020689655,0.1,-10,-8,-1
150,4,20092010,14,12,0.7,0,0,0.179310345,0.020689655,0.1,-10,-8,-1
150,5,20092010,11,9,0.7,0,0,0.179310345,0.020689655,0.1,-10,-8,-1
152,K,20092010,6,10,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,-16,-13,-1
152,1,20092010,11,6,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,-16,-13,-1
152,2,20092010,4,10,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,-16,-13,-1
152,3,20092010,13,6,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,-16,-13,-1
152,4,20092010,7,8,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,-16,-13,-1
152,5,20092010,6,7,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,-16,-13,-1
160,K,20092010,22,38,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,-29,-26,-3
160,1,20092010,44,10,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,-29,-26,-3
160,2,20092010,12,20,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,-29,-26,-3
160,3,20092010,17,12,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,-29,-26,-3
160,4,20092010,9,12,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,-29,-26,-3
160,5,20092010,7,10,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,-29,-26,-3
162,K,20092010,6,10,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,-14,-10,-1
162,1,20092010,13,5,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,-14,-10,-1
162,2,20092010,5,4,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,-14,-10,-1
162,3,20092010,3,7,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,-14,-10,-1
162,4,20092010,7,3,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,-14,-10,-1
162,5,20092010,1,1,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,-14,-10,-1
164,K,20092010,13,11,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,-14,-8,0
164,1,20092010,9,8,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,-14,-8,0
164,2,20092010,6,8,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,-14,-8,0
164,3,20092010,6,6,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,-14,-8,0
164,4,20092010,4,2,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,-14,-8,0
164,5,20092010,0,1,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,-14,-8,0
166,K,20092010,5,6,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,-9,-11,-2
166,1,20092010,6,3,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,-9,-11,-2
166,2,20092010,3,2,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,-9,-11,-2
166,3,20092010,3,5,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,-9,-11,-2
166,4,20092010,5,8,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,-9,-11,-2
166,5,20092010,8,5,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,-9,-11,-2
168,K,20092010,7,18,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,-7,-10,-1
168,1,20092010,24,4,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,-7,-10,-1
168,2,20092010,4,11,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,-7,-10,-1
168,3,20092010,11,9,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,-7,-10,-1
168,4,20092010,8,5,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,-7,-10,-1
168,5,20092010,7,6,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,-7,-10,-1
170,K,20092010,23,32,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,-24,-19,-2
170,1,20092010,42,20,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,-24,-19,-2
170,2,20092010,31,12,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,-24,-19,-2
170,3,20092010,17,29,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,-24,-19,-2
170,4,20092010,26,16,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,-24,-19,-2
170,5,20092010,27,40,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,-24,-19,-2
172,K,20092010,18,33,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,-18,-17,-3
172,1,20092010,36,19,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,-18,-17,-3
172,2,20092010,25,15,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,-18,-17,-3
172,3,20092010,13,27,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,-18,-17,-3
172,4,20092010,27,34,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,-18,-17,-3
172,5,20092010,32,25,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,-18,-17,-3
174,K,20092010,7,15,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,-13,-10,-2
174,1,20092010,15,9,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,-13,-10,-2
174,2,20092010,11,3,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,-13,-10,-2
174,3,20092010,5,8,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,-13,-10,-2
174,4,20092010,10,6,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,-13,-10,-2
174,5,20092010,7,14,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,-13,-10,-2
176,K,20092010,10,12,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,-15,-14,-1
176,1,20092010,16,4,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,-15,-14,-1
176,2,20092010,5,4,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,-15,-14,-1
176,3,20092010,6,9,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,-15,-14,-1
176,4,20092010,8,6,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,-15,-14,-1
176,5,20092010,6,12,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,-15,-14,-1
178,K,20092010,19,15,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,-23,-18,-3
178,1,20092010,19,13,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,-23,-18,-3
178,2,20092010,14,17,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,-23,-18,-3
178,3,20092010,17,17,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,-23,-18,-3
178,4,20092010,16,14,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,-23,-18,-3
178,5,20092010,17,21,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,-23,-18,-3
180,K,20092010,23,24,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,-23,-22,-3
180,1,20092010,29,14,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,-23,-22,-3
180,2,20092010,16,18,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,-23,-22,-3
180,3,20092010,17,22,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,-23,-22,-3
180,4,20092010,22,23,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,-23,-22,-3
180,5,20092010,25,28,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,-23,-22,-3
182,K,20092010,33,20,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,-22,-16,-3
182,1,20092010,27,31,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,-22,-16,-3
182,2,20092010,32,32,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,-22,-16,-3
182,3,20092010,39,28,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,-22,-16,-3
182,4,20092010,31,29,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,-22,-16,-3
182,5,20092010,31,34,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,-22,-16,-3
184,K,20092010,13,24,0.54005168,0,0,0.387596899,0.020671835,0.049095607,-10,-11,-3
184,1,20092010,23,21,0.54005168,0,0,0.387596899,0.020671835,0.049095607,-10,-11,-3
184,2,20092010,22,14,0.54005168,0,0,0.387596899,0.020671835,0.049095607,-10,-11,-3
184,3,20092010,13,25,0.54005168,0,0,0.387596899,0.020671835,0.049095607,-10,-11,-3
184,4,20092010,26,28,0.54005168,0,0,0.387596899,0.020671835,0.049095607,-10,-11,-3
184,5,20092010,29,30,0.54005168,0,0,0.387596899,0.020671835,0.049095607,-10,-11,-3
186,K,20092010,30,19,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,-13,-15,-2
186,1,20092010,23,26,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,-13,-15,-2
186,2,20092010,27,25,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,-13,-15,-2
186,3,20092010,20,19,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,-13,-15,-2
186,4,20092010,22,25,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,-13,-15,-2
186,5,20092010,27,21,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,-13,-15,-2
188,K,20092010,19,17,0.446183953,0,0,0.375733855,0.003913894,0.168297456,-19,-14,-2
188,1,20092010,20,23,0.446183953,0,0,0.375733855,0.003913894,0.168297456,-19,-14,-2
188,2,20092010,29,19,0.446183953,0,0,0.375733855,0.003913894,0.168297456,-19,-14,-2
188,3,20092010,22,27,0.446183953,0,0,0.375733855,0.003913894,0.168297456,-19,-14,-2
188,4,20092010,28,16,0.446183953,0,0,0.375733855,0.003913894,0.168297456,-19,-14,-2
188,5,20092010,16,22,0.446183953,0,0,0.375733855,0.003913894,0.168297456,-19,-14,-2
190,K,20092010,45,40,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,-35,-33,-5
190,1,20092010,46,52,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,-35,-33,-5
190,2,20092010,58,48,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,-35,-33,-5
190,3,20092010,53,48,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,-35,-33,-5
190,4,20092010,57,35,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,-35,-33,-5
190,5,20092010,44,42,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,-35,-33,-5
192,K,20092010,22,18,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,-36,-29,-3
192,1,20092010,16,14,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,-36,-29,-3
192,2,20092010,15,13,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,-36,-29,-3
192,3,20092010,13,9,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,-36,-29,-3
192,4,20092010,13,20,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,-36,-29,-3
192,5,20092010,15,12,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,-36,-29,-3
194,K,20092010,50,35,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,-25,-19,-3
194,1,20092010,36,24,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,-25,-19,-3
194,2,20092010,29,26,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,-25,-19,-3
194,3,20092010,28,28,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,-25,-19,-3
194,4,20092010,41,30,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,-25,-19,-3
194,5,20092010,37,38,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,-25,-19,-3
196,K,20092010,55,39,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,-35,-30,-3
196,1,20092010,45,37,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,-35,-30,-3
196,2,20092010,43,36,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,-35,-30,-3
196,3,20092010,50,43,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,-35,-30,-3
196,4,20092010,51,27,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,-35,-30,-3
196,5,20092010,40,38,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,-35,-30,-3
198,K,20092010,16,13,0.519877676,0,0,0.217125382,0.012232416,0.247706422,-9,-11,-1
198,1,20092010,13,12,0.519877676,0,0,0.217125382,0.012232416,0.247706422,-9,-11,-1
198,2,20092010,13,17,0.519877676,0,0,0.217125382,0.012232416,0.247706422,-9,-11,-1
198,3,20092010,17,13,0.519877676,0,0,0.217125382,0.012232416,0.247706422,-9,-11,-1
198,4,20092010,17,12,0.519877676,0,0,0.217125382,0.012232416,0.247706422,-9,-11,-1
198,5,20092010,14,11,0.519877676,0,0,0.217125382,0.012232416,0.247706422,-9,-11,-1
200,K,20092010,17,18,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,-18,-16,-2
200,1,20092010,19,15,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,-18,-16,-2
200,2,20092010,20,21,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,-18,-16,-2
200,3,20092010,23,15,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,-18,-16,-2
200,4,20092010,18,15,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,-18,-16,-2
200,5,20092010,13,13,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,-18,-16,-2
202,K,20092010,11,10,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,-12,-13,-1
202,1,20092010,15,11,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,-12,-13,-1
202,2,20092010,12,2,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,-12,-13,-1
202,3,20092010,6,17,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,-12,-13,-1
202,4,20092010,20,6,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,-12,-13,-1
202,5,20092010,12,16,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,-12,-13,-1
204,K,20092010,8,5,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,-10,-9,-2
204,1,20092010,4,7,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,-10,-9,-2
204,2,20092010,12,4,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,-10,-9,-2
204,3,20092010,5,12,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,-10,-9,-2
204,4,20092010,12,5,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,-10,-9,-2
204,5,20092010,11,3,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,-10,-9,-2
206,K,20092010,15,13,0.656050955,0,0,0.148619958,0.01910828,0.176220807,-15,-14,-2
206,1,20092010,13,10,0.656050955,0,0,0.148619958,0.01910828,0.176220807,-15,-14,-2
206,2,20092010,12,16,0.656050955,0,0,0.148619958,0.01910828,0.176220807,-15,-14,-2
206,3,20092010,16,12,0.656050955,0,0,0.148619958,0.01910828,0.176220807,-15,-14,-2
206,4,20092010,18,11,0.656050955,0,0,0.148619958,0.01910828,0.176220807,-15,-14,-2
206,5,20092010,12,15,0.656050955,0,0,0.148619958,0.01910828,0.176220807,-15,-14,-2
207,K,20092010,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,-31,-19,-1
207,1,20092010,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,-31,-19,-1
207,2,20092010,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,-31,-19,-1
207,3,20092010,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,-31,-19,-1
207,4,20092010,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,-31,-19,-1
207,5,20092010,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,-31,-19,-1
208,K,20092010,27,18,0.289430894,0,0,0.543089431,0.027642276,0.136585366,-19,-19,-3
208,1,20092010,23,19,0.289430894,0,0,0.543089431,0.027642276,0.136585366,-19,-19,-3
208,2,20092010,23,21,0.289430894,0,0,0.543089431,0.027642276,0.136585366,-19,-19,-3
208,3,20092010,25,26,0.289430894,0,0,0.543089431,0.027642276,0.136585366,-19,-19,-3
208,4,20092010,29,21,0.289430894,0,0,0.543089431,0.027642276,0.136585366,-19,-19,-3
208,5,20092010,31,18,0.289430894,0,0,0.543089431,0.027642276,0.136585366,-19,-19,-3
210,K,20092010,48,36,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,-29,-27,-3
210,1,20092010,45,22,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,-29,-27,-3
210,2,20092010,30,23,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,-29,-27,-3
210,3,20092010,31,26,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,-29,-27,-3
210,4,20092010,30,29,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,-29,-27,-3
210,5,20092010,35,30,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,-29,-27,-3
212,K,20092010,46,44,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,-34,-35,-4
212,1,20092010,56,46,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,-34,-35,-4
212,2,20092010,52,54,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,-34,-35,-4
212,3,20092010,55,59,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,-34,-35,-4
212,4,20092010,59,53,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,-34,-35,-4
212,5,20092010,61,32,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,-34,-35,-4
214,K,20092010,26,17,0.650980392,0,0,0.277124183,0.011764706,0.05751634,-32,-23,-1
214,1,20092010,29,16,0.650980392,0,0,0.277124183,0.011764706,0.05751634,-32,-23,-1
214,2,20092010,20,20,0.650980392,0,0,0.277124183,0.011764706,0.05751634,-32,-23,-1
214,3,20092010,20,14,0.650980392,0,0,0.277124183,0.011764706,0.05751634,-32,-23,-1
214,4,20092010,22,20,0.650980392,0,0,0.277124183,0.011764706,0.05751634,-32,-23,-1
214,5,20092010,23,23,0.650980392,0,0,0.277124183,0.011764706,0.05751634,-32,-23,-1
216,K,20092010,16,11,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,-64,-50,-2
216,1,20092010,12,3,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,-64,-50,-2
216,2,20092010,10,9,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,-64,-50,-2
216,3,20092010,12,10,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,-64,-50,-2
216,4,20092010,10,9,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,-64,-50,-2
216,5,20092010,12,13,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,-64,-50,-2
218,K,20092010,9,7,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,-69,-45,-4
218,1,20092010,8,10,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,-69,-45,-4
218,2,20092010,10,13,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,-69,-45,-4
218,3,20092010,9,6,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,-69,-45,-4
218,4,20092010,5,6,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,-69,-45,-4
218,5,20092010,6,11,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,-69,-45,-4
220,K,20092010,14,6,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,-90,-61,-4
220,1,20092010,9,6,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,-90,-61,-4
220,2,20092010,14,10,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,-90,-61,-4
220,3,20092010,11,7,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,-90,-61,-4
220,4,20092010,5,14,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,-90,-61,-4
220,5,20092010,12,11,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,-90,-61,-4
221,K,20092010,0,0,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,-20,-19,-4
221,1,20092010,0,1,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,-20,-19,-4
221,2,20092010,1,0,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,-20,-19,-4
221,3,20092010,0,0,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,-20,-19,-4
221,4,20092010,0,0,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,-20,-19,-4
221,5,20092010,0,0,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,-20,-19,-4
222,K,20092010,4,5,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,-88,-61,-3
222,1,20092010,8,2,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,-88,-61,-3
222,2,20092010,4,9,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,-88,-61,-3
222,3,20092010,8,5,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,-88,-61,-3
222,4,20092010,5,7,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,-88,-61,-3
222,5,20092010,7,3,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,-88,-61,-3
228,K,20092010,2,2,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,-46,-41,-3
228,1,20092010,2,3,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,-46,-41,-3
228,2,20092010,3,3,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,-46,-41,-3
228,3,20092010,3,4,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,-46,-41,-3
228,4,20092010,4,4,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,-46,-41,-3
228,5,20092010,4,5,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,-46,-41,-3
230,K,20092010,23,18,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,-83,-57,-3
230,1,20092010,27,31,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,-83,-57,-3
230,2,20092010,27,23,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,-83,-57,-3
230,3,20092010,25,21,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,-83,-57,-3
230,4,20092010,23,21,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,-83,-57,-3
230,5,20092010,24,19,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,-83,-57,-3
232,K,20092010,20,16,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,-106,-73,-3
232,1,20092010,19,17,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,-106,-73,-3
232,2,20092010,15,10,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,-106,-73,-3
232,3,20092010,9,12,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,-106,-73,-3
232,4,20092010,13,12,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,-106,-73,-3
232,5,20092010,8,13,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,-106,-73,-3
234,K,20092010,3,3,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,-116,-59,-4
234,1,20092010,7,2,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,-116,-59,-4
234,2,20092010,1,2,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,-116,-59,-4
234,3,20092010,1,2,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,-116,-59,-4
234,4,20092010,2,2,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,-116,-59,-4
234,5,20092010,3,5,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,-116,-59,-4
236,K,20092010,3,9,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,-137,-67,-4
236,1,20092010,11,2,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,-137,-67,-4
236,2,20092010,3,1,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,-137,-67,-4
236,3,20092010,0,5,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,-137,-67,-4
236,4,20092010,4,4,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,-137,-67,-4
236,5,20092010,3,5,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,-137,-67,-4
238,K,20092010,5,8,0.971723763,0,0,0.003262643,0.00435019,0.02011963,-94,-53,-5
238,1,20092010,11,0,0.971723763,0,0,0.003262643,0.00435019,0.02011963,-94,-53,-5
238,2,20092010,1,0,0.971723763,0,0,0.003262643,0.00435019,0.02011963,-94,-53,-5
238,3,20092010,0,0,0.971723763,0,0,0.003262643,0.00435019,0.02011963,-94,-53,-5
238,4,20092010,1,2,0.971723763,0,0,0.003262643,0.00435019,0.02011963,-94,-53,-5
238,5,20092010,0,1,0.971723763,0,0,0.003262643,0.00435019,0.02011963,-94,-53,-5
240,K,20092010,7,7,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,-95,-51,-2
240,1,20092010,10,3,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,-95,-51,-2
240,2,20092010,4,3,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,-95,-51,-2
240,3,20092010,3,2,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,-95,-51,-2
240,4,20092010,5,4,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,-95,-51,-2
240,5,20092010,5,4,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,-95,-51,-2
242,K,20092010,4,3,0.930615785,0,0,0.028620989,0.000867303,0.039895924,-46,-36,-4
242,1,20092010,4,3,0.930615785,0,0,0.028620989,0.000867303,0.039895924,-46,-36,-4
242,2,20092010,2,2,0.930615785,0,0,0.028620989,0.000867303,0.039895924,-46,-36,-4
242,3,20092010,3,5,0.930615785,0,0,0.028620989,0.000867303,0.039895924,-46,-36,-4
242,4,20092010,4,4,0.930615785,0,0,0.028620989,0.000867303,0.039895924,-46,-36,-4
242,5,20092010,3,2,0.930615785,0,0,0.028620989,0.000867303,0.039895924,-46,-36,-4
